,dt,LandAverageTemperature,difference_with_meadian
1227,1852-04-01,7.486999999999999,-1.2505000000000015
1228,1852-05-01,11.169,2.4314999999999998
1229,1852-06-01,13.164,4.426499999999999
1230,1852-07-01,14.512,5.7745
1231,1852-08-01,13.304,4.5665
1232,1852-09-01,11.478,2.740499999999999
1233,1852-10-01,8.91,0.17249999999999943
1234,1852-11-01,4.593,-4.144500000000001
1235,1852-12-01,3.785,-4.952500000000001
1236,1853-01-01,1.786,-6.951500000000001
1237,1853-02-01,2.228,-6.509500000000001
1238,1853-03-01,4.078,-4.6595
1239,1853-04-01,7.540999999999999,-1.1965000000000021
1240,1853-05-01,10.975,2.237499999999999
1241,1853-06-01,13.41,4.672499999999999
1242,1853-07-01,14.645,5.907499999999999
1243,1853-08-01,13.953,5.215499999999999
1244,1853-09-01,11.71,2.9725
1245,1853-10-01,8.535,-0.20250000000000057
1246,1853-11-01,4.783,-3.9545000000000003
1247,1853-12-01,2.858,-5.8795
1248,1854-01-01,1.281,-7.456500000000001
1249,1854-02-01,1.9409999999999998,-6.796500000000001
1250,1854-03-01,4.698,-4.0395
1251,1854-04-01,7.622000000000001,-1.1155
1252,1854-05-01,11.095,2.3575
1253,1854-06-01,12.829,4.0915
1254,1854-07-01,14.692,5.9544999999999995
1255,1854-08-01,13.889,5.151499999999999
1256,1854-09-01,11.514,2.7764999999999986
1257,1854-10-01,9.763,1.0254999999999992
1258,1854-11-01,5.745,-2.9925000000000006
1259,1854-12-01,3.457,-5.280500000000001
1260,1855-01-01,2.522,-6.2155000000000005
1261,1855-02-01,2.9819999999999998,-5.755500000000001
1262,1855-03-01,4.617,-4.120500000000001
1263,1855-04-01,8.58,-0.15750000000000064
1264,1855-05-01,11.186,2.4484999999999992
1265,1855-06-01,12.984000000000002,4.246500000000001
1266,1855-07-01,13.925999999999998,5.188499999999998
1267,1855-08-01,13.547,4.8095
1268,1855-09-01,11.140999999999998,2.4034999999999975
1269,1855-10-01,8.443999999999999,-0.29350000000000165
1270,1855-11-01,5.186,-3.5515000000000008
1271,1855-12-01,2.214,-6.5235
1272,1856-01-01,2.76,-5.977500000000001
1273,1856-02-01,2.226,-6.511500000000001
1274,1856-03-01,4.372,-4.365500000000001
1275,1856-04-01,7.750999999999999,-0.9865000000000022
1276,1856-05-01,10.53,1.7924999999999986
1277,1856-06-01,13.495999999999999,4.758499999999998
1278,1856-07-01,14.019,5.281499999999999
1279,1856-08-01,13.021,4.2835
1280,1856-09-01,10.948,2.2104999999999997
1281,1856-10-01,8.087,-0.650500000000001
1282,1856-11-01,5.36,-3.3775000000000004
1283,1856-12-01,3.381,-5.3565000000000005
1284,1857-01-01,1.821,-6.916500000000001
1285,1857-02-01,2.481,-6.256500000000001
1286,1857-03-01,4.312,-4.4255
1287,1857-04-01,6.826999999999999,-1.9105000000000016
1288,1857-05-01,9.885,1.147499999999999
1289,1857-06-01,12.610999999999999,3.873499999999998
1290,1857-07-01,13.953,5.215499999999999
1291,1857-08-01,13.203,4.465499999999999
1292,1857-09-01,11.056,2.3184999999999985
1293,1857-10-01,8.198,-0.5395000000000003
1294,1857-11-01,5.2360000000000015,-3.501499999999999
1295,1857-12-01,3.515,-5.2225
1296,1858-01-01,2.739,-5.998500000000001
1297,1858-02-01,2.2840000000000003,-6.4535
1298,1858-03-01,4.834,-3.903500000000001
1299,1858-04-01,8.25,-0.4875000000000007
1300,1858-05-01,10.850999999999999,2.1134999999999984
1301,1858-06-01,12.956,4.218499999999999
1302,1858-07-01,13.677,4.939499999999999
1303,1858-08-01,13.22,4.4825
1304,1858-09-01,11.148,2.410499999999999
1305,1858-10-01,8.809999999999997,0.07249999999999623
1306,1858-11-01,5.99,-2.7475000000000005
1307,1858-12-01,2.444,-6.293500000000001
1308,1859-01-01,2.015,-6.7225
1309,1859-02-01,2.611,-6.1265
1310,1859-03-01,5.023,-3.714500000000001
1311,1859-04-01,8.542,-0.1955000000000009
1312,1859-05-01,11.456,2.718499999999999
1313,1859-06-01,13.142,4.404499999999999
1314,1859-07-01,13.827,5.089499999999999
1315,1859-08-01,13.217,4.4795
1316,1859-09-01,11.079999999999998,2.3424999999999976
1317,1859-10-01,8.834,0.09649999999999892
1318,1859-11-01,5.912000000000001,-2.8255
1319,1859-12-01,3.365,-5.3725000000000005
1320,1860-01-01,2.077,-6.660500000000001
1321,1860-02-01,2.632,-6.105500000000001
1322,1860-03-01,3.494,-5.243500000000001
1323,1860-04-01,7.76,-0.9775000000000009
1324,1860-05-01,11.062,2.3244999999999987
1325,1860-06-01,13.271999999999998,4.534499999999998
1326,1860-07-01,14.203,5.465499999999999
1327,1860-08-01,13.765,5.0275
1328,1860-09-01,11.892,3.1544999999999987
1329,1860-10-01,8.712,-0.025500000000000966
1330,1860-11-01,5.027,-3.7105000000000006
1331,1860-12-01,1.634,-7.1035
1332,1861-01-01,0.4040000000000004,-8.3335
1333,1861-02-01,2.137,-6.6005
1334,1861-03-01,4.489,-4.248500000000001
1335,1861-04-01,7.486999999999999,-1.2505000000000015
1336,1861-05-01,10.515999999999998,1.7784999999999975
1337,1861-06-01,13.017,4.279499999999999
1338,1861-07-01,13.967,5.2295
1339,1861-08-01,13.656,4.9185
1340,1861-09-01,11.409,2.6715
1341,1861-10-01,8.475,-0.26250000000000107
1342,1861-11-01,5.707000000000002,-3.030499999999999
1343,1861-12-01,2.894,-5.843500000000001
1344,1862-01-01,0.685,-8.0525
1345,1862-02-01,1.7690000000000001,-6.968500000000001
1346,1862-03-01,4.485,-4.2525
1347,1862-04-01,7.322999999999999,-1.414500000000002
1348,1862-05-01,10.739,2.0015
1349,1862-06-01,12.86,4.122499999999999
1350,1862-07-01,13.928,5.1905
1351,1862-08-01,13.188,4.4505
1352,1862-09-01,11.027999999999999,2.290499999999998
1353,1862-10-01,8.283,-0.45450000000000124
1354,1862-11-01,4.792,-3.945500000000001
1355,1862-12-01,1.6230000000000002,-7.1145000000000005
1356,1863-01-01,3.0340000000000003,-5.7035
1357,1863-02-01,3.253,-5.484500000000001
1358,1863-03-01,4.682,-4.0555
1359,1863-04-01,7.930999999999999,-0.8065000000000015
1360,1863-05-01,11.081,2.343499999999999
1361,1863-06-01,12.794,4.0565
1362,1863-07-01,13.765,5.0275
1363,1863-08-01,13.294,4.5565
1364,1863-09-01,11.23,2.4924999999999997
1365,1863-10-01,8.235,-0.5025000000000013
1366,1863-11-01,5.392,-3.3455000000000004
1367,1863-12-01,2.651,-6.086500000000001
1368,1864-01-01,1.551,-7.1865000000000006
1369,1864-02-01,2.506,-6.2315000000000005
1370,1864-03-01,4.651,-4.086500000000001
1371,1864-04-01,7.515,-1.222500000000001
1372,1864-05-01,10.956,2.218499999999999
1373,1864-06-01,13.365,4.6274999999999995
1374,1864-07-01,14.162,5.4245
1375,1864-08-01,13.434,4.696499999999999
1376,1864-09-01,11.37,2.6324999999999985
1377,1864-10-01,8.795,0.05749999999999922
1378,1864-11-01,5.232,-3.5055000000000005
1379,1864-12-01,2.266,-6.471500000000001
1380,1865-01-01,2.975,-5.762500000000001
1381,1865-02-01,2.152,-6.585500000000001
1382,1865-03-01,4.039,-4.698500000000001
1383,1865-04-01,7.313999999999999,-1.4235000000000015
1384,1865-05-01,10.917,2.179499999999999
1385,1865-06-01,13.214,4.4765
1386,1865-07-01,14.22,5.4825
1387,1865-08-01,13.58,4.842499999999999
1388,1865-09-01,11.797,3.0595
1389,1865-10-01,9.136,0.3984999999999985
1390,1865-11-01,6.144,-2.5935000000000006
1391,1865-12-01,2.6460000000000004,-6.0915
1392,1866-01-01,2.932,-5.8055
1393,1866-02-01,2.274,-6.463500000000001
1394,1866-03-01,4.421,-4.3165000000000004
1395,1866-04-01,7.914,-0.823500000000001
1396,1866-05-01,10.898,2.160499999999999
1397,1866-06-01,12.853,4.115499999999999
1398,1866-07-01,14.602,5.8645
1399,1866-08-01,13.532,4.794499999999999
1400,1866-09-01,11.527,2.7894999999999985
1401,1866-10-01,8.506,-0.23150000000000048
1402,1866-11-01,5.8950000000000005,-2.8425000000000002
1403,1866-12-01,4.152,-4.585500000000001
1404,1867-01-01,2.482,-6.2555000000000005
1405,1867-02-01,2.6639999999999997,-6.073500000000001
1406,1867-03-01,4.4540000000000015,-4.283499999999999
1407,1867-04-01,8.258,-0.4795000000000016
1408,1867-05-01,10.495,1.7574999999999985
1409,1867-06-01,13.302999999999999,4.565499999999998
1410,1867-07-01,14.223,5.4855
1411,1867-08-01,13.505999999999998,4.768499999999998
1412,1867-09-01,11.763,3.025499999999999
1413,1867-10-01,9.212,0.47449999999999903
1414,1867-11-01,6.939,-1.7985000000000007
1415,1867-12-01,3.937,-4.800500000000001
1416,1868-01-01,1.834,-6.903500000000001
1417,1868-02-01,2.039,-6.698500000000001
1418,1868-03-01,4.538,-4.1995000000000005
1419,1868-04-01,8.183,-0.5545000000000009
1420,1868-05-01,11.308,2.570499999999999
1421,1868-06-01,13.162,4.4245
1422,1868-07-01,14.514,5.776499999999999
1423,1868-08-01,13.744000000000002,5.006500000000001
1424,1868-09-01,11.669,2.9314999999999998
1425,1868-10-01,9.448,0.7104999999999997
1426,1868-11-01,5.192,-3.5455000000000005
1427,1868-12-01,3.344,-5.393500000000001
1428,1869-01-01,2.115,-6.6225000000000005
1429,1869-02-01,3.864,-4.873500000000001
1430,1869-03-01,4.3740000000000006,-4.3635
1431,1869-04-01,7.9209999999999985,-0.8165000000000022
1432,1869-05-01,11.295,2.557499999999999
1433,1869-06-01,13.537,4.7995
1434,1869-07-01,14.337,5.599499999999999
1435,1869-08-01,14.01,5.272499999999999
1436,1869-09-01,12.247,3.509499999999999
1437,1869-10-01,9.006,0.2684999999999995
1438,1869-11-01,5.773,-2.964500000000001
1439,1869-12-01,2.7060000000000004,-6.0315
1440,1870-01-01,2.082,-6.655500000000001
1441,1870-02-01,2.1340000000000003,-6.6035
1442,1870-03-01,4.6560000000000015,-4.081499999999999
1443,1870-04-01,7.879,-0.8585000000000012
1444,1870-05-01,11.339,2.6014999999999997
1445,1870-06-01,13.652999999999999,4.915499999999998
1446,1870-07-01,14.599,5.8614999999999995
1447,1870-08-01,13.484000000000002,4.746500000000001
1448,1870-09-01,11.952,3.2144999999999992
1449,1870-10-01,8.809999999999997,0.07249999999999623
1450,1870-11-01,5.6,-3.137500000000001
1451,1870-12-01,2.228,-6.509500000000001
1452,1871-01-01,1.4469999999999998,-7.290500000000001
1453,1871-02-01,1.736,-7.001500000000001
1454,1871-03-01,4.6850000000000005,-4.0525
1455,1871-04-01,8.34,-0.39750000000000085
1456,1871-05-01,10.787999999999998,2.0504999999999978
1457,1871-06-01,13.08,4.342499999999999
1458,1871-07-01,14.29,5.552499999999998
1459,1871-08-01,13.932,5.1945
1460,1871-09-01,11.710999999999999,2.973499999999998
1461,1871-10-01,9.096,0.3584999999999994
1462,1871-11-01,5.113,-3.6245000000000003
1463,1871-12-01,3.1630000000000003,-5.5745000000000005
1464,1872-01-01,1.652,-7.085500000000001
1465,1872-02-01,2.35,-6.387500000000001
1466,1872-03-01,4.922,-3.815500000000001
1467,1872-04-01,7.845999999999999,-0.8915000000000015
1468,1872-05-01,11.198,2.4604999999999997
1469,1872-06-01,13.055,4.317499999999999
1470,1872-07-01,14.285,5.547499999999999
1471,1872-08-01,13.821,5.083499999999999
1472,1872-09-01,11.957999999999998,3.2204999999999977
1473,1872-10-01,9.24,0.5024999999999995
1474,1872-11-01,5.372000000000001,-3.3655
1475,1872-12-01,2.627,-6.110500000000001
1476,1873-01-01,2.013,-6.724500000000001
1477,1873-02-01,3.195,-5.5425
1478,1873-03-01,4.704,-4.033500000000001
1479,1873-04-01,7.4620000000000015,-1.2754999999999992
1480,1873-05-01,11.005999999999998,2.2684999999999977
1481,1873-06-01,13.405,4.667499999999999
1482,1873-07-01,14.287,5.5495
1483,1873-08-01,13.755,5.0175
1484,1873-09-01,11.486999999999998,2.7494999999999976
1485,1873-10-01,9.234,0.4964999999999993
1486,1873-11-01,5.819,-2.9185000000000008
1487,1873-12-01,3.846,-4.891500000000001
1488,1874-01-01,2.685,-6.0525
1489,1874-02-01,3.069,-5.668500000000001
1490,1874-03-01,4.221,-4.516500000000001
1491,1874-04-01,8.231,-0.5065000000000008
1492,1874-05-01,11.306,2.5684999999999985
1493,1874-06-01,13.306,4.5684999999999985
1494,1874-07-01,14.122,5.384499999999999
1495,1874-08-01,13.815,5.077499999999999
1496,1874-09-01,12.110999999999999,3.373499999999998
1497,1874-10-01,9.12,0.3824999999999985
1498,1874-11-01,5.809,-2.9285000000000005
1499,1874-12-01,3.407,-5.330500000000001
1500,1875-01-01,1.5330000000000001,-7.2045
1501,1875-02-01,2.259,-6.4785
1502,1875-03-01,4.256,-4.4815000000000005
1503,1875-04-01,7.635999999999999,-1.1015000000000015
1504,1875-05-01,10.745999999999999,2.008499999999998
1505,1875-06-01,13.157,4.419499999999999
1506,1875-07-01,14.144,5.406499999999999
1507,1875-08-01,13.401,4.663499999999999
1508,1875-09-01,11.319,2.5815
1509,1875-10-01,8.584999999999999,-0.15250000000000163
1510,1875-11-01,4.614,-4.123500000000001
1511,1875-12-01,2.665,-6.072500000000001
1512,1876-01-01,1.8559999999999999,-6.881500000000001
1513,1876-02-01,2.617,-6.120500000000001
1514,1876-03-01,4.748,-3.9895000000000005
1515,1876-04-01,8.199,-0.5385000000000009
1516,1876-05-01,10.69,1.9524999999999988
1517,1876-06-01,13.130999999999998,4.393499999999998
1518,1876-07-01,14.319,5.5815
1519,1876-08-01,13.481,4.743499999999999
1520,1876-09-01,11.687,2.9494999999999987
1521,1876-10-01,8.946,0.20849999999999902
1522,1876-11-01,5.093,-3.6445000000000007
1523,1876-12-01,2.194,-6.543500000000001
1524,1877-01-01,2.286,-6.451500000000001
1525,1877-02-01,2.928,-5.809500000000001
1526,1877-03-01,5.2970000000000015,-3.4404999999999992
1527,1877-04-01,8.039,-0.698500000000001
1528,1877-05-01,11.056,2.3184999999999985
1529,1877-06-01,13.384,4.6465
1530,1877-07-01,14.642,5.904499999999999
1531,1877-08-01,14.151,5.413499999999999
1532,1877-09-01,12.075,3.3374999999999986
1533,1877-10-01,9.273,0.535499999999999
1534,1877-11-01,6.348,-2.389500000000001
1535,1877-12-01,2.9960000000000004,-5.7415
1536,1878-01-01,2.0170000000000003,-6.7205
1537,1878-02-01,3.728,-5.009500000000001
1538,1878-03-01,6.6080000000000005,-2.1295
1539,1878-04-01,8.899,0.16149999999999842
1540,1878-05-01,11.017,2.2794999999999987
1541,1878-06-01,13.796,5.058499999999999
1542,1878-07-01,14.742,6.0045
1543,1878-08-01,14.094,5.356499999999999
1544,1878-09-01,12.093,3.3554999999999993
1545,1878-10-01,9.173,0.43549999999999933
1546,1878-11-01,6.4460000000000015,-2.291499999999999
1547,1878-12-01,3.344,-5.393500000000001
1548,1879-01-01,2.303,-6.434500000000001
1549,1879-02-01,2.737,-6.000500000000001
1550,1879-03-01,4.924,-3.8135000000000003
1551,1879-04-01,7.767999999999999,-0.9695000000000018
1552,1879-05-01,10.802999999999999,2.0654999999999983
1553,1879-06-01,13.23,4.4925
1554,1879-07-01,14.238,5.500499999999999
1555,1879-08-01,13.245,4.5074999999999985
1556,1879-09-01,11.449000000000002,2.711500000000001
1557,1879-10-01,9.229,0.4914999999999985
1558,1879-11-01,5.526,-3.211500000000001
1559,1879-12-01,2.5380000000000003,-6.1995000000000005
1560,1880-01-01,1.755,-6.982500000000001
1561,1880-02-01,2.052,-6.685500000000001
1562,1880-03-01,4.63,-4.107500000000001
1563,1880-04-01,7.5589999999999975,-1.1785000000000032
1564,1880-05-01,11.095999999999998,2.3584999999999976
1565,1880-06-01,13.327,4.589499999999999
1566,1880-07-01,14.140999999999998,5.4034999999999975
1567,1880-08-01,13.807,5.0695
1568,1880-09-01,11.386,2.6484999999999985
1569,1880-10-01,8.673,-0.06450000000000067
1570,1880-11-01,5.893,-2.844500000000001
1571,1880-12-01,3.1060000000000003,-5.631500000000001
1572,1881-01-01,2.4610000000000003,-6.2765
1573,1881-02-01,2.6260000000000003,-6.1115
1574,1881-03-01,5.01,-3.727500000000001
1575,1881-04-01,8.322999999999999,-0.4145000000000021
1576,1881-05-01,11.165,2.4274999999999984
1577,1881-06-01,12.745,4.0074999999999985
1578,1881-07-01,14.203,5.465499999999999
1579,1881-08-01,13.71,4.9725
1580,1881-09-01,11.689,2.9514999999999993
1581,1881-10-01,8.850999999999997,0.1134999999999966
1582,1881-11-01,5.272,-3.4655000000000005
1583,1881-12-01,3.196,-5.541500000000001
1584,1882-01-01,2.99,-5.7475000000000005
1585,1882-02-01,3.2310000000000003,-5.506500000000001
1586,1882-03-01,5.04,-3.6975000000000007
1587,1882-04-01,7.690999999999999,-1.0465000000000018
1588,1882-05-01,10.888,2.150499999999999
1589,1882-06-01,12.805,4.067499999999999
1590,1882-07-01,13.747,5.009499999999999
1591,1882-08-01,13.703,4.965499999999999
1592,1882-09-01,11.735999999999999,2.998499999999998
1593,1882-10-01,8.445,-0.2925000000000004
1594,1882-11-01,5.066,-3.671500000000001
1595,1882-12-01,2.205,-6.532500000000001
1596,1883-01-01,1.4600000000000002,-7.277500000000001
1597,1883-02-01,1.8559999999999999,-6.881500000000001
1598,1883-03-01,4.9289999999999985,-3.808500000000002
1599,1883-04-01,7.690999999999999,-1.0465000000000018
1600,1883-05-01,10.832,2.0945
1601,1883-06-01,13.302,4.564499999999999
1602,1883-07-01,14.011,5.2734999999999985
1603,1883-08-01,13.224,4.4864999999999995
1604,1883-09-01,11.343,2.6054999999999993
1605,1883-10-01,8.908999999999997,0.17149999999999643
1606,1883-11-01,4.905,-3.8325000000000005
1607,1883-12-01,3.261,-5.476500000000001
1608,1884-01-01,2.12,-6.617500000000001
1609,1884-02-01,2.474,-6.2635000000000005
1610,1884-03-01,3.892,-4.845500000000001
1611,1884-04-01,7.185999999999999,-1.5515000000000017
1612,1884-05-01,10.198,1.4604999999999997
1613,1884-06-01,12.527,3.7894999999999985
1614,1884-07-01,13.622,4.884499999999999
1615,1884-08-01,13.257,4.519499999999999
1616,1884-09-01,11.235,2.4974999999999987
1617,1884-10-01,8.581,-0.1565000000000012
1618,1884-11-01,5.164,-3.573500000000001
1619,1884-12-01,3.028,-5.7095
1620,1885-01-01,1.003,-7.734500000000001
1621,1885-02-01,2.2430000000000003,-6.4945
1622,1885-03-01,4.622,-4.115500000000001
1623,1885-04-01,7.3359999999999985,-1.4015000000000022
1624,1885-05-01,10.567,1.8294999999999995
1625,1885-06-01,12.716,3.9784999999999986
1626,1885-07-01,13.972,5.234499999999999
1627,1885-08-01,13.350999999999999,4.613499999999998
1628,1885-09-01,11.435,2.6975
1629,1885-10-01,8.722000000000001,-0.015499999999999403
1630,1885-11-01,5.425,-3.312500000000001
1631,1885-12-01,3.644,-5.093500000000001
1632,1886-01-01,1.436,-7.301500000000001
1633,1886-02-01,1.7930000000000001,-6.944500000000001
1634,1886-03-01,4.2620000000000005,-4.4755
1635,1886-04-01,7.909,-0.8285000000000009
1636,1886-05-01,10.784,2.0465
1637,1886-06-01,12.789,4.051499999999999
1638,1886-07-01,14.226,5.4885
1639,1886-08-01,13.323,4.5855
1640,1886-09-01,11.6,2.862499999999999
1641,1886-10-01,8.604,-0.1335000000000015
1642,1886-11-01,5.226,-3.5115000000000007
1643,1886-12-01,3.502,-5.235500000000001
1644,1887-01-01,0.8240000000000001,-7.913500000000001
1645,1887-02-01,2.0540000000000003,-6.6835
1646,1887-03-01,4.552,-4.185500000000001
1647,1887-04-01,7.789,-0.948500000000001
1648,1887-05-01,10.84,2.102499999999999
1649,1887-06-01,12.89,4.1525
1650,1887-07-01,14.021,5.2835
1651,1887-08-01,13.097,4.359499999999999
1652,1887-09-01,11.707,2.9695
1653,1887-10-01,8.738,0.0004999999999988347
1654,1887-11-01,5.5920000000000005,-3.1455
1655,1887-12-01,2.875,-5.862500000000001
1656,1888-01-01,1.7080000000000002,-7.0295000000000005
1657,1888-02-01,2.039,-6.698500000000001
1658,1888-03-01,4.3,-4.437500000000001
1659,1888-04-01,7.845,-0.892500000000001
1660,1888-05-01,10.62,1.8824999999999985
1661,1888-06-01,12.921,4.183499999999999
1662,1888-07-01,14.242,5.5045
1663,1888-08-01,13.511,4.7734999999999985
1664,1888-09-01,11.685,2.9475
1665,1888-10-01,9.201,0.4634999999999998
1666,1888-11-01,5.792000000000002,-2.945499999999999
1667,1888-12-01,3.222,-5.515500000000001
1668,1889-01-01,1.7619999999999998,-6.975500000000001
1669,1889-02-01,3.409,-5.328500000000001
1670,1889-03-01,5.299,-3.4385000000000003
1671,1889-04-01,8.588999999999999,-0.14850000000000207
1672,1889-05-01,11.242,2.5045
1673,1889-06-01,13.288,4.5504999999999995
1674,1889-07-01,14.225,5.487499999999999
1675,1889-08-01,13.504,4.766499999999999
1676,1889-09-01,11.547,2.8095
1677,1889-10-01,8.865,0.1274999999999995
1678,1889-11-01,4.9990000000000006,-3.7385
1679,1889-12-01,3.0989999999999998,-5.6385000000000005
1680,1890-01-01,1.836,-6.9015
1681,1890-02-01,2.516,-6.221500000000001
1682,1890-03-01,4.21,-4.527500000000001
1683,1890-04-01,7.738999999999999,-0.9985000000000017
1684,1890-05-01,10.464,1.7264999999999997
1685,1890-06-01,12.872,4.134499999999999
1686,1890-07-01,14.034,5.2965
1687,1890-08-01,13.265999999999998,4.5284999999999975
1688,1890-09-01,11.546,2.8084999999999987
1689,1890-10-01,9.177999999999999,0.44049999999999834
1690,1890-11-01,5.03,-3.7075000000000005
1691,1890-12-01,2.969,-5.768500000000001
1692,1891-01-01,1.6780000000000002,-7.059500000000001
1693,1891-02-01,1.88,-6.857500000000001
1694,1891-03-01,4.755,-3.982500000000001
1695,1891-04-01,7.6179999999999986,-1.1195000000000022
1696,1891-05-01,10.785,2.0474999999999994
1697,1891-06-01,12.888,4.150499999999999
1698,1891-07-01,13.93,5.192499999999999
1699,1891-08-01,13.496,4.7585
1700,1891-09-01,11.763,3.025499999999999
1701,1891-10-01,8.722000000000001,-0.015499999999999403
1702,1891-11-01,5.115,-3.6225000000000005
1703,1891-12-01,3.602,-5.1355
1704,1892-01-01,2.018,-6.719500000000001
1705,1892-02-01,2.805,-5.932500000000001
1706,1892-03-01,4.362,-4.375500000000001
1707,1892-04-01,7.5619999999999985,-1.1755000000000022
1708,1892-05-01,10.622,1.8844999999999992
1709,1892-06-01,13.263,4.525499999999999
1710,1892-07-01,13.89,5.1525
1711,1892-08-01,13.42,4.682499999999999
1712,1892-09-01,11.764,3.0264999999999986
1713,1892-10-01,9.29,0.5524999999999984
1714,1892-11-01,4.859,-3.8785000000000007
1715,1892-12-01,2.935,-5.8025
1716,1893-01-01,0.5,-8.2375
1717,1893-02-01,1.654,-7.083500000000001
1718,1893-03-01,4.979,-3.7585000000000006
1719,1893-04-01,7.994,-0.7435000000000009
1720,1893-05-01,10.747,2.009499999999999
1721,1893-06-01,13.050999999999998,4.313499999999998
1722,1893-07-01,14.318,5.580499999999999
1723,1893-08-01,13.454,4.7165
1724,1893-09-01,11.767,3.0294999999999987
1725,1893-10-01,9.16,0.42249999999999943
1726,1893-11-01,5.902,-2.8355000000000006
1727,1893-12-01,3.155,-5.582500000000001
1728,1894-01-01,1.6909999999999998,-7.046500000000001
1729,1894-02-01,2.923,-5.814500000000001
1730,1894-03-01,5.118,-3.6195000000000004
1731,1894-04-01,7.6629999999999985,-1.0745000000000022
1732,1894-05-01,10.944,2.2065
1733,1894-06-01,12.857999999999999,4.120499999999998
1734,1894-07-01,14.004,5.266499999999999
1735,1894-08-01,13.488,4.750499999999999
1736,1894-09-01,11.579999999999998,2.8424999999999976
1737,1894-10-01,9.125,0.3874999999999993
1738,1894-11-01,5.405,-3.3325000000000005
1739,1894-12-01,3.133,-5.604500000000001
1740,1895-01-01,1.2950000000000002,-7.442500000000001
1741,1895-02-01,2.0,-6.737500000000001
1742,1895-03-01,4.689,-4.048500000000001
1743,1895-04-01,8.247,-0.4905000000000008
1744,1895-05-01,10.867,2.1295
1745,1895-06-01,13.058,4.320499999999999
1746,1895-07-01,14.053,5.3155
1747,1895-08-01,13.489,4.7515
1748,1895-09-01,11.743,3.0054999999999996
1749,1895-10-01,9.117,0.37950000000000017
1750,1895-11-01,5.744,-2.993500000000001
1751,1895-12-01,3.4619999999999997,-5.275500000000001
1752,1896-01-01,2.291,-6.4465
1753,1896-02-01,2.707,-6.030500000000001
1754,1896-03-01,4.279,-4.458500000000001
1755,1896-04-01,7.329999999999999,-1.4075000000000015
1756,1896-05-01,10.892999999999999,2.155499999999998
1757,1896-06-01,13.303999999999998,4.566499999999998
1758,1896-07-01,14.233,5.4955
1759,1896-08-01,13.624,4.8865
1760,1896-09-01,11.824000000000002,3.086500000000001
1761,1896-10-01,9.416,0.6784999999999997
1762,1896-11-01,5.3660000000000005,-3.3715
1763,1896-12-01,3.312,-5.425500000000001
1764,1897-01-01,1.893,-6.844500000000001
1765,1897-02-01,2.4290000000000003,-6.3085
1766,1897-03-01,4.345,-4.392500000000001
1767,1897-04-01,8.277999999999999,-0.459500000000002
1768,1897-05-01,11.377,2.6395
1769,1897-06-01,13.319,4.5815
1770,1897-07-01,14.31,5.5725
1771,1897-08-01,13.668,4.9304999999999986
1772,1897-09-01,11.925,3.1875
1773,1897-10-01,9.197,0.45949999999999847
1774,1897-11-01,5.6080000000000005,-3.1295
1775,1897-12-01,3.1710000000000003,-5.5665000000000004
1776,1898-01-01,2.737,-6.000500000000001
1777,1898-02-01,2.354,-6.383500000000001
1778,1898-03-01,3.7510000000000003,-4.9865
1779,1898-04-01,7.906999999999999,-0.8305000000000016
1780,1898-05-01,10.835,2.0975
1781,1898-06-01,13.395,4.657499999999999
1782,1898-07-01,14.138,5.400499999999999
1783,1898-08-01,13.579,4.8415
1784,1898-09-01,11.752999999999998,3.0154999999999976
1785,1898-10-01,8.828,0.09049999999999869
1786,1898-11-01,5.452000000000001,-3.2855
1787,1898-12-01,3.407,-5.330500000000001
1788,1899-01-01,2.515,-6.2225
1789,1899-02-01,2.38,-6.357500000000001
1790,1899-03-01,4.618,-4.1195
1791,1899-04-01,8.280999999999999,-0.4565000000000019
1792,1899-05-01,11.023,2.285499999999999
1793,1899-06-01,12.856,4.118499999999999
1794,1899-07-01,14.159,5.4215
1795,1899-08-01,13.777,5.0394999999999985
1796,1899-09-01,12.127999999999998,3.3904999999999976
1797,1899-10-01,9.408999999999999,0.6714999999999982
1798,1899-11-01,6.605,-2.1325000000000003
1799,1899-12-01,3.005,-5.732500000000001
1800,1900-01-01,1.461,-7.2765
1801,1900-02-01,3.0980000000000003,-5.6395
1802,1900-03-01,5.492000000000001,-3.2455
1803,1900-04-01,8.222999999999999,-0.5145000000000017
1804,1900-05-01,11.385,2.647499999999999
1805,1900-06-01,13.293,4.5554999999999986
1806,1900-07-01,14.171,5.433499999999999
1807,1900-08-01,13.816,5.0785
1808,1900-09-01,11.955,3.2174999999999994
1809,1900-10-01,9.666,0.9284999999999997
1810,1900-11-01,5.8039999999999985,-2.933500000000002
1811,1900-12-01,3.655,-5.082500000000001
1812,1901-01-01,2.1910000000000003,-6.5465
1813,1901-02-01,3.092,-5.6455
1814,1901-03-01,5.671,-3.0665000000000004
1815,1901-04-01,8.522,-0.21550000000000047
1816,1901-05-01,11.177999999999999,2.4404999999999983
1817,1901-06-01,13.423,4.685499999999999
1818,1901-07-01,14.339,5.6015
1819,1901-08-01,13.789,5.051499999999999
1820,1901-09-01,11.984000000000002,3.246500000000001
1821,1901-10-01,9.003,0.2654999999999994
1822,1901-11-01,5.976,-2.7615000000000007
1823,1901-12-01,3.335,-5.402500000000001
1824,1902-01-01,2.684,-6.0535000000000005
1825,1902-02-01,3.606,-5.131500000000001
